"","GSM15785","GSM15786","GSM15787","GSM15788","GSM15789","GSM15790","GSM15791","GSM15792","GSM15794","GSM15795"
"219839_x_at",130.011096742357,-249.866784885311,-245.857801614603,-4.20280368268286,48.9305199406183,-265.120112840087,-244.791756014967,324.330575333368,14.295402489533,-58.6062128537893
"219840_s_at",-161.377513095273,88.8523471831097,97.2747065401195,80.9559281233053,86.2970763510539,-28.1963676552735,-96.0219002218757,368.584870173215,-11.9299784425419,4.32502703557038
"219841_at",-120.54897662365,1.21655489672496,17.0521224839073,57.3297593358976,24.6004285912278,-58.3856932153632,-41.5527331940609,134.528480938513,-18.710386032162,-18.4613523098079
"219842_at",-282.856102434453,180.031567395817,185.562036860752,95.2944040269528,63.3817827569735,89.3395150294423,33.2824064221112,134.702889390184,-31.8200331449908,-12.7790759844672
"219843_at",-150.345923256407,5.73797093706948,50.0107203301204,61.1729484389134,89.3580040511346,-52.8417964224879,-139.386928597727,340.033470277317,7.84180668545394,-45.9052684558194
"219844_at",-196.933099510909,122.968718424871,129.31410120642,57.9954379339979,85.8533688156106,23.7720025136846,-18.2276105772321,178.746153659572,-36.9083321142369,-7.16532934934375
"219845_at",-62.3348762670654,-27.4616936456479,-63.5757920215014,7.86366678171428,30.8714633814113,-34.1687318152537,70.2972890361845,-115.129789247486,-17.1475560841412,-13.2840505606344
"219846_at",-75.2863424048054,-27.6159244361808,-50.355655165642,8.97345465260816,42.6703706657659,-73.2724089136375,-36.0918587450692,102.444857138859,-35.221605221123,-51.4276579569188
"219847_at",-103.139445813242,4.89678254457698,4.33342987469852,47.4325592615102,37.9695770869042,-35.7668715058935,-53.9451703328496,107.568831746897,-17.2883551929653,-25.1404346821189
"219848_s_at",-56.2886415036673,-78.0456784854443,-31.3093226192838,27.5274886346291,72.7588104755769,-122.692163098574,-122.957557523319,248.264753905947,-4.3722809649115,-25.73291537527
"219849_at",-84.7254220931064,-20.3919220832387,-0.540919338299827,28.3228479139098,94.9983076512747,-31.3043091671353,-26.9232518071197,97.9797602099881,-2.97132716388741,-15.7865265770673
"219850_s_at",-235.612298377446,165.491705064162,190.649543554644,130.965359877354,108.954472391315,50.8515119621418,-106.890193973126,428.071671110355,-34.9522359039522,-14.7071290007534
"219851_at",-0.469496613244141,-86.3355548123777,-105.476173726038,-21.0853065958199,4.16470217370272,-111.994735956575,-16.6852199478886,-7.1458520488929,11.5662571817209,-17.6626541866082
"219852_s_at",80.4050463950604,-194.950842444935,-127.788333971732,-17.1555969821034,84.1936721840239,-209.764143615435,-236.500501209499,407.89938930442,0.610503341138628,-44.9537717921892
"219853_at",-91.609487625968,-18.9875997047389,-32.3224832430881,3.42086494815653,53.5583052354532,-37.1253065708788,5.38689731642886,-46.5693299175156,22.2085441573328,-26.4782583967383
"219854_at",-65.2287863775103,-11.1137513059956,0.243818119725556,61.3403765165337,87.247845905606,-93.8509202908474,-106.770543169834,244.916254072867,-7.24580256006803,-13.9928539819175
"219855_at",-122.049032120187,-14.0930296262719,33.3971373778721,52.8132138900339,46.2342596398838,-83.0408429519095,-84.3531341543651,273.115122666257,-19.4312950975745,-19.4319326598099
"219856_at",7.24017159800846,-106.876139652019,-117.541996273602,26.9591136812495,77.1616557525803,-223.816095454357,-219.904032899503,455.796060657809,-6.2334747048638,-25.6342561688491
"219857_at",-117.740420761903,59.8261129227652,45.7553807852533,82.331220185216,67.2107070288526,-41.2499873056203,-158.909357695713,389.71629948199,-21.5133409273852,-12.8796581016368
"219858_s_at",37.1964166638549,-156.836012202414,-226.437426970192,-38.4129320474183,31.2268256882923,-103.433238909325,11.0672836450886,-176.356183330111,-0.377274621272779,-43.1962447717941
"219859_at",-87.7436864361163,-21.4402010910605,14.8019806002872,78.9948013249755,82.0138058212302,-72.8808128452846,-112.023255061124,294.271141062657,-12.6841484905987,-17.8482931908612
"219860_at",49.5708917075804,-206.149302364278,-183.910573292639,-30.3189881676574,59.7482169136364,-232.398738921585,-189.090923638982,234.602456569664,-7.2665534569217,-70.1433383720312
"219861_at",-175.411928237779,75.3115286183231,83.1447160110265,45.0701197021104,46.1188088957948,38.5192692692416,93.6525592639402,0.52066533472881,-31.5475227920545,24.6154876347291
"219862_s_at",-85.4514236185416,-12.2159996582728,5.71597206182639,54.45329764232,56.7669411517251,-92.5790642206488,-187.644248407567,381.891362691271,-31.0838627442166,-17.7511604000553
"219863_at",-149.666344412453,42.6600928635439,80.0621228758459,68.2174441166362,39.5763518093546,17.5607993108703,-2.09440916496938,129.458617708169,-20.7140959597099,24.3911531718263
"219864_s_at",38.8485616179917,-133.881446855802,-127.401153560651,-25.306432858618,29.0909336752825,-181.573855505938,-70.5291726160492,-3.71086387465708,0.872156295240721,-46.9724783077766
"219865_at",-216.2568913714,110.673110841179,136.438227173421,90.6688287900039,92.2689132225395,-15.2454549723062,-77.6214074134648,299.775468566939,-31.072728918614,-14.4274175221738
"219866_at",-78.984403033822,-12.4727328035401,-64.2704158370515,5.06571150638591,46.0911071503797,-94.8351466479147,-50.8195249077353,118.15873763066,-0.815812892925196,-15.6519211647386
"219867_at",-148.720702536289,19.414632160604,59.006432084633,63.5528656212497,76.3040271159597,-32.6690379201233,-65.1257325454483,214.375572610889,-9.71805162954219,-15.0221843532494
"219868_s_at",21.0479647546681,-131.937132086215,-118.711716291418,-32.2385255998556,62.376051478498,-130.269446874647,-52.2626321038067,17.1186381673038,-9.37678015343239,-19.2181109502596
"219869_s_at",-93.9512837152735,31.7644146407226,7.56076191742337,24.138600801564,68.0581147505044,-90.5023555855499,-108.12980575278,276.601442387164,-8.15505157704631,-13.3039150979904
"219870_at",-27.9400990978015,-81.2345508854791,-102.326328551529,-5.59898800930103,24.4551696726857,-128.866632702646,-67.814951051431,112.655956629326,-27.605803993531,-17.9102033496264
"219871_at",-151.982376514783,6.98914127377591,19.4410267811953,71.2448183628408,63.7629888980555,-24.7824696280081,-64.5112722121447,196.342652921019,-6.24375056354374,-36.9050034233863
"219872_at",-58.818846808584,-35.2955051306174,-28.1649370421879,26.8174101042259,62.7122648957275,-116.736724064195,-124.046385467173,225.661557597642,-24.6372520955245,-18.0607961156908
"219873_at",-235.600232913982,188.917241962658,153.172249004511,127.818388600575,94.9161075550047,45.3815923092708,-41.026409452203,327.605568634618,-34.3917303164012,-7.22818951397725
"219874_at",75.2115493949804,-175.867319475629,-199.041015827761,-26.1717493903974,29.0608594415087,-158.037613646281,-119.009804077702,102.60785648098,-9.08312387254274,-6.87970514621172
"219875_s_at",-97.3221374667317,2.73819133795372,-17.0543391373377,-9.3698092086413,17.7229135711163,4.22115428256124,59.1757874622251,-70.1015663288731,-32.2263092632613,-34.2074035983344
"219876_s_at",-31.8631371021088,-13.0407842540748,-61.0372927254223,44.7468090101515,81.2252424237335,-119.395844145956,-192.122442196289,399.047171831943,-21.5925871730227,-22.3072212928999
"219877_at",61.6818586220779,-195.736966246776,-172.903097578325,-14.8523696155054,65.8295051239669,-225.42359139187,-199.277596371318,297.85370506807,-8.60131866540414,-22.0647626214814
"219878_s_at",-53.2066458001583,-85.4479803177248,-112.428219317299,-46.000796037676,27.7202136776745,-1.02423471696393,86.9610722655897,-201.70807943574,-40.4508459346618,-39.0486134928864
"219879_s_at",-168.029603035364,62.3867794224254,50.2516780939801,92.0758844720362,56.654822790219,-44.4543969491561,-117.260360713459,277.843721450426,-27.7518997095097,9.71273847624074
"219880_at",-179.852521433198,69.8374083251877,95.8779642656584,82.7089116860852,64.9119157287709,6.64804449680755,-55.8475768825768,232.264217670915,-27.0176224408147,-17.793463748365
"219881_s_at",-100.600287468248,-0.441427814858075,-14.9166767983847,29.24177475445,54.6796723911971,-27.5652743935621,-66.3780381412407,130.979777044688,-39.2169794555504,-4.02693695428775
"219882_at",-126.882468849788,44.0968698885386,31.2366735661673,28.929727615599,26.7693872334827,25.0266299575685,89.5296322766426,-63.2480870200989,-19.5102859354701,-3.3431204225628
"219883_at",-4.6156061070974,-108.910777029677,-71.507234670162,34.8896101992955,99.0919030803572,-228.210888317969,-256.391422976546,483.67152165481,6.77841191987485,-37.5961966824482
"219884_at",-238.240586204804,107.606129960409,122.647168020648,70.6913360006018,66.4791915522736,76.4198172713219,57.2732084365666,68.8074046947686,-5.01849254200785,-15.0250396263853
"219885_at",-156.490597280549,62.9480587510279,75.7728120243722,41.0178943414561,62.1027511103743,25.7381261271787,23.4040361258698,45.9494250109586,-15.3840844592871,-15.8623557034853
"219886_at",-92.9990669787333,-0.705676024499272,39.5912065492052,101.328543477617,86.6243046903906,-98.3781612404284,-239.559178686231,510.689954503679,4.93983896427926,-32.7156445875475
"219887_at",-223.862721050778,130.822243117188,139.874956266184,64.959601037604,87.779906347296,61.9912677197473,-17.3876607880144,238.668539101781,-14.0048499553401,-13.9535178907051
"219888_at",-288.247717099568,152.407336470865,184.929348017557,123.440839246428,76.4233535519544,90.4189377807205,23.6837065724273,197.899739925216,-42.2590079314113,-8.46591032028939
"219889_at",-178.227864360467,28.9120648854805,68.5526132497142,58.1520424940263,56.6634560436958,-27.1619012049761,-77.7798838505784,205.614776660524,-13.7088423375992,-21.6505611386134
"219890_at",-183.544578863517,85.2508616107375,49.8381021420513,-3.16045572425002,22.485161084397,88.6876658711015,185.995791427005,-229.688990248865,-53.6082508614625,-15.2744855790815
"219891_at",-21.154894713695,-142.971671702327,-174.867872047399,-62.9099846307709,14.5670822425236,-79.145496081638,71.1262129882122,-181.687521288702,-10.1634600864534,-14.810336816769
"219892_at",-40.0576609764403,-78.305748221118,-52.0502220851547,13.906126864845,54.1247716205054,-147.691531668025,-150.146427981035,366.389584602084,-34.4388230833931,-22.2693966964869
"219893_at",-29.7287019915617,-83.1127414429668,-77.4960240957505,52.6945327616717,123.457865184403,-214.196945609257,-323.166290636237,595.9081922991,-2.10109763861781,-24.8437506730419
"219894_at",-226.340515593757,119.536802384596,86.1278434192276,51.2539091316806,47.4774282448947,34.5201785089629,82.2332152285515,-25.1756188502286,-40.8906498050701,-17.554623719042
"219895_at",-81.7674008033574,-21.6400565684527,-13.9572001803175,79.9996130873252,72.9842903237734,-100.28747576642,-122.254471622305,324.08327161355,-7.45043308453502,-32.5252726540038
"219896_at",-53.6618659712647,-71.8195664223612,-78.6015497930237,36.4332856738888,58.3334896181196,-130.958446542587,-88.8323351681176,216.583410851092,6.5858272453445,-47.3675523798477
"219897_at",24.8988313047424,-106.17564040788,-148.038380672632,-36.9322609909812,36.9183663433372,-134.550949291689,-65.1521278227932,18.8729186138033,-2.97242117117099,-21.8277914558293
"219898_at",-93.9504074852749,-33.6577798909908,-28.7058421766345,16.9804244157952,53.9194456333309,-79.2092850447311,-64.5431221056846,99.9316690092769,-19.8695017960072,-37.6068782702878
"219899_x_at",22.6851778194611,-116.925769919272,-144.364729936951,-4.61818396622745,16.5168366063367,-121.620287677951,-88.3981241847722,102.037551605086,-18.0300008832147,-19.1243058705413
"219900_s_at",15.846630595832,-124.1650738981,-149.13655439144,-76.3215808107543,34.6308108343545,-82.1024036030813,59.1149703957856,-157.227140765537,-22.3925100114512,-29.7299549696355
"219901_at",75.3976909089044,-182.690303233316,-174.901234548308,-69.2317752970302,21.1878273674844,-215.254225112778,-82.3679927927608,70.8577498711245,3.12118578883389,-34.9217881486359
"219902_at",154.667693099577,-325.080806191118,-361.63197323973,-115.570136507954,-12.967654792235,-207.062703639327,23.6205492120491,-339.628147824738,-19.8256217961029,-48.9212076911926
"219903_s_at",144.742423220644,-281.596032202892,-274.427019859729,-112.052069663006,22.2898846691686,-273.35621335371,-153.541367368846,109.789858142868,22.4597287533411,-32.4130224686971
"219904_at",-64.2085081771486,-55.5828605505131,-27.1093664134005,36.6863225162584,43.2408507340039,-106.926928248691,-113.599578294659,247.326343177392,-21.7789580609135,-25.7575083650538
"219905_at",-80.6733821274552,-21.6476685853279,-7.03750049964631,35.0180401036033,56.7833748601178,-71.5934689195199,-47.2865259882424,103.817631559441,4.04832649589482,-4.2502271637743
"219906_at",2.4844504965083,-132.933371873375,-157.138778520736,-50.6250551768961,26.2804278703485,-60.5803674583148,43.2727554228163,-191.323948231896,-44.6189335018011,-58.1174762426328
"219907_at",-265.844849243381,158.795365187083,189.946812949199,120.976910613509,86.9309524147046,88.8859070422493,-7.79435376212301,276.637441639538,-45.4874524751799,-21.0875865623868
"219908_at",-182.933580536156,79.5348097615026,72.5857228730265,45.5371990036311,53.2932049818673,56.5114650672238,0.0883985475236387,72.6757177155406,-34.5970722534943,-20.7122865754471
"219909_at",-87.3560228663814,-30.7451354117874,-50.244440891713,-11.1099340614076,44.8245568130081,-22.0820293483647,54.4299903202812,-46.485759135782,1.57876848447368,-8.31597165837676
"219910_at",223.587982863552,-344.966085613709,-381.565559499146,-87.569780398487,55.4453794244352,-356.197223793679,-259.031376028677,192.466683835131,31.4691206158915,-30.0152198066069
"219911_s_at",-54.9770378168335,-81.0118409712158,-68.0324856801485,25.3325284211179,46.8899812115877,-65.583047796209,-40.9506104578229,68.658065450756,-7.25365337338045,-29.7596804976632
"219912_s_at",-150.137217469373,60.8498232564423,92.7140366039131,107.139598339731,76.1767236867511,-55.1240621565247,-159.290085796596,433.483243091175,-13.4928339724641,-18.9701772157466
"219913_s_at",31.4689120263089,-175.702943369599,-197.259392416373,-64.6183178749871,30.3093848027749,-154.066296960838,-27.2450117754577,-53.5018177334057,11.5771516979728,-33.21050137825
"219914_at",-212.33783105421,143.004307784821,145.472086472888,66.3356050812979,45.0775642933147,101.112339370053,57.4176237921322,39.7414795384247,-10.5699016130975,5.12721662212964
"219915_s_at",-6.55729072531855,-100.188442168694,-103.933151848704,-12.1831553432606,32.022619777889,-103.968252104711,-36.4671172371118,19.367152076203,-8.85682939472587,-31.3291694927879
"219916_s_at",-158.569694240654,75.2999863157165,33.6757681806092,29.7542977221253,18.6691301638562,32.560900391376,103.344915606114,-205.690639673041,-19.0383020873968,-17.168873649562
"219917_at",23.9657392106676,-142.722325300378,-167.778887210393,-44.5187536924503,64.0733407101673,-184.029702110479,-139.256382673164,206.571747835006,10.7571679237782,-62.956762742555
"219918_s_at",-38.8513006849564,-73.8698970810577,-58.2976601101792,-0.99020715444398,68.0205776654386,-98.8295308389649,-120.574332965612,251.783586488269,-7.79044551489546,-23.6670540226018
"219919_s_at",-100.599729700107,-3.46635358264959,-14.4904404644586,-0.396089843169824,50.0901955712617,-46.2318993169319,41.4112890509782,-68.7265931555682,-24.4392684642762,-36.965668774853
"219920_s_at",-128.471628086195,43.3118004846408,77.3328075155698,61.7812543212601,100.83826957192,-29.3973853534175,-138.600535364478,312.783135316107,-6.81237237805371,-11.4892411601508
"219921_s_at",-241.425221722071,129.586742112012,156.62614133191,96.9463656832142,69.2382599948163,80.3939981179682,40.260176268115,56.5653116045998,-39.7629753826478,-19.5476036288403
"219922_s_at",-61.3154343700158,-80.2814966564918,-47.9388262257788,22.4777618006606,81.0520254994747,-157.023217731801,-178.184695798553,348.493500091349,26.0816130786285,-19.7225328865987
"219923_at",-95.182962793015,-44.8221822021206,-2.85675494563952,66.3394726218834,82.2348612571089,-124.829200524409,-169.866603616989,383.568185012266,12.2348261513469,-27.2831227525122
"219924_s_at",-155.708826827273,27.8466598761043,58.1970794763125,73.3165458275853,71.2681198642289,-47.0271707972597,-81.0624936606742,199.471246746468,6.6418059028146,-19.0127675810842
"219925_at",3.6164082894102,-107.055847408912,-83.6342449703995,19.8540750463081,68.41628807004,-148.876534078734,-84.517769734392,195.235207881014,-6.33654963765227,-20.7985377950676
"219926_at",-42.5971586522387,-35.2012758888623,-30.2619637022509,62.5698986948653,70.93012556271,-69.707562684561,-124.892319697659,273.81107775948,-3.42843755408205,-10.1243158717384
"219927_at",-234.393339857163,140.025301376458,150.55127279106,94.7975491308795,35.9803580074515,12.0844637724804,-12.40334076538,200.274777689362,-17.0846731980133,-15.6319278033718
"219928_s_at",44.907938964891,-168.446303295497,-113.497290529465,14.6936047145468,87.2771410890416,-251.793446170713,-291.068414840306,537.312015653614,31.3216372703879,-36.7891024278779
"219929_s_at",-38.4829918833349,-73.8071258228722,-52.1168761845284,26.03616821528,62.4605561107325,-86.1623217066504,-144.56121034133,257.261800707643,-36.3710382648467,-29.1373082866492
"219930_at",-175.780354643096,73.7934558499212,107.912563265276,26.1486992115956,59.184464848245,25.1220267173851,32.2280989967413,95.2863670157188,-42.4107223057199,-7.66852604518349
"219931_s_at",-161.233435510242,52.6094120961594,37.3432300302827,52.6163547861347,89.3221620610153,-57.9442174672149,-139.502914716439,345.419315064342,-21.7132200245697,-3.80507429186564
"219932_at",-150.100636986939,39.3740690418494,65.1109345217105,29.0205945304158,38.92705390237,18.1392271314129,36.6808697338564,-23.7893746463956,-13.7605190408476,-20.4964205679787
"219933_at",2.57542898001421,-104.581579546784,-106.696679197494,-44.0993803649433,41.9261838493957,-133.707757698646,1.87534897635105,-92.8821563913882,12.8151539359339,-35.5432166970865
"219934_s_at",-194.201770698007,71.2031902506253,63.9626908503881,27.4283757656014,29.6505766380272,82.5723529197637,161.078918961071,-164.034505291863,-52.2532523030861,-11.0805573776203
"219935_at",-67.7319670447563,-48.5761167688565,-54.93144619164,28.1794044706264,43.1508449876436,-159.248962964449,-82.9839304181023,198.681102691672,2.97266783227559,-28.2098170956595
"219936_s_at",23.1447340781109,-144.27584297547,-142.463295859913,-48.412260770397,-9.28090335416043,-113.195648272587,3.53355838270005,-132.080795631292,-17.4312244135937,-31.2520871662201
"219937_at",65.6417665444559,-209.485872687674,-187.712346603476,-76.4269433633264,44.1469986871052,-205.386658127624,-111.446309371096,42.3256212292953,8.84346169398547,-51.3614815760609
"219938_s_at",-152.955953420127,42.8008177625107,55.4355199296049,44.8377202508468,83.2656295210575,21.6463468697351,-13.5597052760653,114.751568688281,-43.2673844010313,-25.9815535764159
"219939_s_at",123.302850283565,-280.886301177075,-244.503896600677,-40.3258489450156,31.4944096801272,-261.717340893614,-233.797164429471,249.047335907918,20.7635029172128,-42.0622960719302
"219940_s_at",-145.838498138615,58.9541126702488,109.673778075927,64.2937791579481,99.8946543881007,-28.5249646812055,-170.285472499365,382.977403129933,-28.6201210903893,-9.3039561031097
"219941_at",-43.2198934120929,-52.1276510368649,-35.647019799563,35.1961890082329,59.7640085979505,-155.649657359607,-173.529359116652,277.661964542672,-8.7227290520291,-25.8343836495428
"219942_at",-0.601441844360275,-91.5207517225865,-129.412265097686,13.3702717909842,84.3099183008843,-167.590988797355,-179.919260093178,268.564440032619,7.11354839136025,-23.3471658892197
"219943_s_at",-26.8066565119453,-83.8944041874271,-68.5742028086824,45.8716810698633,109.500374572764,-245.021067198757,-307.117841291374,601.429185380722,40.5245368471522,-6.2544120703334
"219944_at",15.933860938481,-172.688699038097,-156.984527421656,-12.0284882017781,9.2001698806842,-146.198241665056,-73.3445674683529,5.35135330086845,-7.16656942390955,-40.5331303023724
"219945_at",-148.093142169116,0.378532948881059,37.4546776964208,37.8857402981907,34.4543151201892,-4.69094726551944,10.7996899486458,105.62462485201,-29.5500251940787,-26.4213739313775
"219946_x_at",-11.2593987249534,-128.456501711847,-116.317119484936,-17.4613204881456,57.177206537863,-148.28846431093,-87.1822458822579,91.9618563917564,7.47392477154925,-45.2188123957583
"219947_at",134.750868773443,-235.25357301056,-243.118882250641,-62.6562334239271,23.5027880548707,-197.083857241253,-73.1897496584536,-23.7347715915387,20.2114823838456,-37.2693167593827
"219948_x_at",-20.4140047272501,-70.3243032784575,-54.8075188065272,21.1512700797699,35.4031325045203,-143.339770511919,-177.664829049213,327.961868362483,-13.1821222305574,-34.2998680636393
"219949_at",-107.212210630647,22.9164079376794,2.01413835479709,26.5462767153581,29.9118614802446,-6.30827873291416,3.31012262361476,58.6955981004346,17.6272653115875,-10.1096488426229
"219950_s_at",-185.547421086334,98.963909896722,79.0285874913759,106.146726316065,85.175986563661,13.3774805289594,-98.9470085337587,337.036376092142,4.73728693649781,-2.27548960403097
"219951_s_at",-34.1166657871203,-99.4161993173367,-48.7105597932516,1.00475172715846,51.4304804141608,-119.481772168813,-112.975801770762,237.14135657891,-18.479960448419,-18.0919397386556
"219952_s_at",-2.22679549242685,-119.948025993208,-117.530355880668,-46.3618848748594,35.1156007460731,-117.551834661888,-53.7065495360104,46.2088619866596,-18.3365489422549,-40.0223123330454
"219953_s_at",-110.82018450335,-26.6230273280592,-3.39088846600047,54.5570866609916,48.4674263936297,-39.0194223260511,-33.0442223997164,157.006802804334,6.83422257290488,-22.7094128749646
"219954_s_at",-74.8358637211149,-15.4184729057366,-29.4704623608023,18.3251010192673,51.5242498497358,-35.8869733479726,-44.5922720253151,121.113146962365,-32.1308337303134,-14.5522699418585
"219955_at",-51.8939595738193,-24.5567892335476,-7.4806586286863,68.110286071516,80.5605328150781,-104.865920877253,-240.283579969394,463.980559420631,9.61097067315527,-16.1800105198786
"219956_at",-97.3874600049834,14.2782615125042,20.9678179768258,30.1729874746483,57.1078831720834,-36.9828149885114,-58.1918503539287,153.48823549971,-37.7682356493538,-7.76057825148892
"219957_at",33.2374059431823,-154.296529247357,-152.176025932426,0.159927887647657,32.348492530231,-251.317223162673,-234.047247348967,358.455208926693,-2.01192719174885,-43.5142987878161
"219958_at",-68.7602921300742,-24.805030145035,-8.63363655014152,36.4469695695079,75.5660390684559,-92.6814386991802,-144.448571201368,338.495444212255,1.82893048117586,-25.3504128375025
"219959_at",-108.39149184453,-30.646998627682,1.58817656067669,62.5106998769465,70.8112476046662,-85.9014419655197,-153.491241156522,292.964117914211,-7.94918442557051,-24.5883663125546
"219960_s_at",16.2424224198852,-133.759244099813,-84.9867460500477,-8.25989724972815,33.5858001235862,-112.646674006998,-92.6328407566559,196.598015922462,-13.3749875964146,-66.8783944446348
"219961_s_at",-10.391943369727,-145.84223382703,-103.349866001711,45.6754926494581,68.9599303263084,-196.123065396396,-229.366568473121,369.977191714803,0.736532877003085,-40.416442634439
"219962_at",-166.641079072124,58.7911345836912,59.4743546281278,90.5212220140177,74.9360378985102,-15.9719638648932,-60.3858199570443,250.958540341568,-24.1196183636488,-19.6412732019666
"219963_at",13.5947952274879,-101.496196719301,-89.9656648812351,-23.1472394396922,43.112240669498,-114.597202514867,-97.1805698563238,178.520586345921,15.84906320533,-24.553600974167
"219964_at",-68.0266224717049,-28.0381439856372,-49.8823513251593,-8.8990612939687,74.227590832712,-62.62628568709,-46.9767244119688,136.305157970156,-26.1188365728871,-35.1087555982782
"219965_s_at",88.8390965604177,-198.202292938191,-147.325134774478,10.2108928744816,38.6467106867696,-234.284127197266,-234.806631612899,381.188947129869,15.8959206767181,-47.0713378181745
"219966_x_at",-119.057222500108,14.1796064476894,43.5826618365229,-5.80700896680595,53.668007391457,-25.2659388976818,23.8531399775383,5.00070670909496,-17.4966052474718,-5.51140282541407
"219967_at",-127.93629030982,-10.2496029504633,7.74410176543616,21.1122386157426,36.9114477595303,-71.1149998354483,-44.0908061335021,118.563295506557,3.13886422035696,-23.1584960262614
"219968_at",-31.2340246155404,-106.264085318945,-106.75770424643,-0.485632156309715,37.9373784972204,-88.8250407698794,-30.7975890197727,-12.6275365378974,-1.80116113044546,-19.336511185505
"219969_at",148.001950902594,-260.137395297322,-237.758365186252,4.7246867141683,88.5855229246148,-301.647056841588,-320.620648776413,420.498995178584,41.710686815025,-34.3501330849231
"219970_at",-62.8296970938589,-33.8820961481715,-41.3352644311314,0.00235193833951759,29.8996062291633,-28.8307557016782,-11.387156364397,-11.9603232997907,-5.62805436129556,-7.43097917081242
"219971_at",22.5124130141077,-147.350592169218,-198.273770613126,-54.1105919093394,5.99789520199372,-115.795581620541,33.6479166968857,-209.01509414759,-15.3258236332258,-29.9320065926764
"219972_s_at",-127.907290325303,21.5378124563972,43.6926547184095,37.0148568297735,83.1030517311665,-0.421092714135716,-58.0777447001764,200.762301499038,-18.3071844503985,1.74621132859528
"219973_at",-48.3110444597811,-69.4001469881688,-82.8349649142102,27.7195074815933,55.4480480025202,-119.34032047498,-120.328918299673,213.144552460867,-14.8416546052371,-15.903287001789
"219974_x_at",-37.3774845376,-40.1086809149608,-58.6190274412369,28.9447121865541,64.0533659216212,-150.30682656313,-196.186742395608,392.20780430914,-9.05972630024445,-38.532010000227
"219975_x_at",144.576775724845,-273.45983680951,-248.298312920008,-59.3721409930184,55.8818378704498,-324.107641064129,-272.084653653504,381.43933035965,12.778625359557,-39.4320701568397
"219976_at",-67.7526672637483,-62.7922307941731,-33.8631594103892,43.3936009874656,64.6656475898923,-100.932607973747,-129.096026972141,321.148233884741,9.22161993350519,-42.0878273043233
"219977_at",45.1883611608216,-180.083351498528,-222.325908787052,-46.092853291813,36.5483879836697,-184.022238331964,-88.3853728065163,23.9698243106767,5.6619898449775,-34.7387163810114
"219978_s_at",78.8462627761657,-211.926660706758,-170.946985407829,-2.05756815542893,28.7986251349685,-217.559471921358,-180.782855555189,235.779667463468,24.423719694312,-29.9399505825562
"219979_s_at",-65.1275382165554,-78.309207146962,-44.3996643601928,52.0510972686618,58.1071432180779,-97.9980055105951,-82.6514336647821,221.067006148458,18.0097135332086,-65.393070030108
"219980_at",139.681905834014,-302.686451138832,-322.567798698763,-25.3206874959165,63.926098797457,-325.732898731476,-315.113877755218,422.908474815085,49.0315255657295,-51.0396069028493
"219981_x_at",-65.141559163614,-75.3858110363564,-35.345270462656,64.586509275747,97.0854389635871,-117.945185589055,-213.891972745724,485.925872034139,-12.3738007222023,-44.5201094887257
"219982_s_at",-82.980271909176,8.46595568864613,25.2007441474523,36.9563997949465,66.3813561933749,5.10939705431738,12.3222732448531,70.5633256611474,-46.5157237359768,-38.3211475352082
"219983_at",68.698138260158,-224.528143437491,-172.382038285548,-4.28555413537437,75.3562221021461,-274.838168149267,-260.037538002406,480.51003559073,24.8257963902943,-44.8580359204
"219984_s_at",-83.8299605268543,-47.1782438762805,-44.5575891443357,-31.5093452235196,49.6865628137855,-64.2157537172676,0.233935064988907,38.4821275371585,-8.97844662574891,-39.670285447193
"219985_at",81.516778889182,-185.145530062243,-193.012469924248,-81.3064690433376,-3.29033077674658,-181.807146380209,-13.7669128776342,-107.537072088362,-7.51082666539032,-43.9571441834459
"219986_s_at",-167.90773053083,34.2564059141234,71.0003649883175,90.2263492929069,93.279051679027,-27.189336683112,-127.959553626421,354.698513436212,-31.8516979329711,-23.1233348106657
"219987_at",-173.213189056139,78.2620114256571,61.1158107278354,77.5436328967948,58.6010419990654,30.2717564075787,4.75769058639097,89.12673374375,-20.7566722802001,-24.9380749163122
"219988_s_at",146.964517256523,-282.530136433016,-255.410763561682,-74.850187616913,45.7831778227949,-299.961729182798,-213.823065919818,241.531497995229,13.6696978746448,-27.333816714865
"219989_s_at",127.059034171421,-258.642860587279,-281.286818281054,-57.9876626106859,45.1596438700269,-257.39815684485,-203.829929677742,193.756151509897,5.67350463785794,-37.5157926870031
"219990_at",-23.0228123142054,-136.706143871912,-100.524888737182,20.7648351979472,67.9138885501926,-175.59618470824,-171.927943245066,250.031230609345,33.4594565377813,-27.8111377749325
"219991_at",-81.7753644090835,-15.2675146257002,-3.6751784279126,30.3564672797206,26.4683743492525,-0.993026044082011,12.733944210125,32.3698157658316,-12.1775281748636,-4.06781801149345
"219992_at",-151.154805429746,31.1049504446042,23.4000513263623,40.1905530810403,61.7202612942554,-36.3417517476727,-28.1634244212757,95.5159697404093,-23.5858993478143,-11.327029288547
"219993_at",3.09347787097988,-88.640696324327,-102.193694086772,18.0745484561538,65.3975733511584,-165.632655500329,-155.96253712721,304.718051656874,1.54723278879523,-37.5063043748761
"219994_at",-20.0106483361069,-161.030546345521,-155.34440882271,-13.8795106554038,9.14471667580363,-140.724807464385,-7.64557062228036,-106.011093608162,16.3050482226421,-18.2397215840378
